Gender,HoursStudied/Week,Tutoring,Region,Attendance(%),Parent Education,Exam_Score,Study_Category,Attendance_Category,Score_Category,Study_Efficiency
Female,13.5,No,Rural,96.6,Secondary,88.7,High (10-15h),Excellent (90%+),Excellent (85+),6.117241379310345
Female,16.0,No,Rural,69.2,Tertiary,91.1,Very High (15h+),Fair (60-75%),Excellent (85+),5.358823529411764
Male,6.2,No,Rural,80.3,Tertiary,51.4,Medium (5-10h),Good (75-90%),Pass (50-70),7.138888888888888
Male,11.6,Yes,Rural,79.1,Primary,80.7,High (10-15h),Good (75-90%),Good (70-85),6.404761904761905
Male,5.5,No,Urban,80.2,,46.5,Medium (5-10h),Good (75-90%),Fail (<50),7.153846153846154
Male,10.7,Yes,Rural,53.0,Secondary,84.1,High (10-15h),Poor (<60%),Good (70-85),7.188034188034188
Female,7.6,No,Urban,90.7,Tertiary,72.9,Medium (5-10h),Excellent (90%+),Good (70-85),8.476744186046513
Female,9.0,Yes,Urban,68.4,Tertiary,82.7,Medium (5-10h),Fair (60-75%),Good (70-85),8.27
Male,15.8,No,Rural,95.8,Primary,87.1,Very High (15h+),Excellent (90%+),Excellent (85+),5.184523809523809
Female,12.4,Yes,Urban,59.3,Secondary,99.6,High (10-15h),Poor (<60%),Excellent (85+),7.432835820895522
Male,11.6,No,Rural,78.9,,64.1,High (10-15h),Good (75-90%),Pass (50-70),5.087301587301587
Male,15.5,No,Rural,79.9,Secondary,87.8,Very High (15h+),Good (75-90%),Excellent (85+),5.321212121212121
Male,6.5,Yes,Urban,51.4,Secondary,57.9,Medium (5-10h),Poor (<60%),Pass (50-70),7.72
Female,9.0,Yes,Rural,59.5,Secondary,77.4,Medium (5-10h),Poor (<60%),Good (70-85),7.74
Male,11.5,No,Rural,74.1,Tertiary,70.0,High (10-15h),Fair (60-75%),Pass (50-70),5.6
Female,14.7,No,Urban,79.8,Secondary,95.5,High (10-15h),Good (75-90%),Excellent (85+),6.082802547770701
Female,14.1,No,Rural,54.4,,71.7,High (10-15h),Poor (<60%),Good (70-85),4.748344370860927
Female,11.7,No,Urban,65.5,Tertiary,80.4,High (10-15h),Fair (60-75%),Good (70-85),6.330708661417324
Female,12.7,Yes,Rural,77.1,Primary,95.3,High (10-15h),Good (75-90%),Excellent (85+),6.956204379562044
Male,10.8,Yes,Urban,83.9,Secondary,93.4,High (10-15h),Good (75-90%),Excellent (85+),7.915254237288136
Female,12.1,No,Urban,91.8,Tertiary,87.5,High (10-15h),Excellent (90%+),Excellent (85+),6.6793893129771
Female,15.4,Yes,Rural,88.0,Secondary,100.0,Very High (15h+),Good (75-90%),Excellent (85+),6.097560975609756
Male,6.1,No,Urban,89.1,,53.3,Medium (5-10h),Good (75-90%),Pass (50-70),7.507042253521127
Male,6.0,No,Urban,64.0,Tertiary,47.2,Medium (5-10h),Fair (60-75%),Fail (<50),6.742857142857143
Male,11.7,Yes,Urban,66.1,Primary,90.2,High (10-15h),Fair (60-75%),Excellent (85+),7.10236220472441
Female,16.0,No,Rural,81.4,Tertiary,84.5,Very High (15h+),Good (75-90%),Good (70-85),4.970588235294118
Female,11.1,No,Urban,58.7,Secondary,63.7,High (10-15h),Poor (<60%),Pass (50-70),5.264462809917355
Male,6.6,Yes,Urban,95.4,Tertiary,74.7,Medium (5-10h),Excellent (90%+),Good (70-85),9.828947368421053
Female,16.0,No,Urban,86.2,Secondary,90.3,Very High (15h+),Good (75-90%),Excellent (85+),5.311764705882353
Female,9.1,No,Urban,52.9,Primary,59.7,Medium (5-10h),Poor (<60%),Pass (50-70),5.910891089108912
Male,10.5,No,Urban,87.5,Primary,73.6,High (10-15h),Good (75-90%),Good (70-85),6.3999999999999995
Female,2.1,Yes,Urban,76.1,Primary,41.1,Low (0-5h),Good (75-90%),Fail (<50),13.258064516129032
Male,10.5,No,Urban,97.0,Tertiary,79.7,High (10-15h),Excellent (90%+),Good (70-85),6.930434782608696
Male,12.9,Yes,Urban,75.2,Primary,99.0,High (10-15h),Good (75-90%),Excellent (85+),7.122302158273381
Male,10.1,Yes,Urban,78.8,Primary,78.2,High (10-15h),Good (75-90%),Good (70-85),7.045045045045046
Female,13.8,Yes,Urban,92.0,Secondary,100.0,High (10-15h),Excellent (90%+),Excellent (85+),6.756756756756756
Female,6.2,No,Rural,96.0,Primary,67.5,Medium (5-10h),Excellent (90%+),Pass (50-70),9.375
Female,6.2,No,Rural,94.6,,52.5,Medium (5-10h),Excellent (90%+),Pass (50-70),7.291666666666666
Female,11.7,Yes,Urban,78.2,Primary,91.7,High (10-15h),Good (75-90%),Excellent (85+),7.220472440944882
Male,16.0,No,Urban,81.3,Primary,90.1,Very High (15h+),Good (75-90%),Excellent (85+),5.3
Male,7.5,Yes,Urban,50.1,Secondary,68.8,Medium (5-10h),Poor (<60%),Pass (50-70),8.094117647058823
Female,10.3,No,Urban,78.6,Secondary,73.5,High (10-15h),Good (75-90%),Good (70-85),6.504424778761061
Male,4.8,Yes,Rural,59.3,Tertiary,64.6,Low (0-5h),Poor (<60%),Pass (50-70),11.137931034482758
Male,13.4,Yes,Urban,79.1,Secondary,95.9,High (10-15h),Good (75-90%),Excellent (85+),6.659722222222222
Female,6.2,No,Urban,99.5,Secondary,61.6,Medium (5-10h),Excellent (90%+),Pass (50-70),8.555555555555555
Female,11.0,No,Urban,67.3,,57.0,High (10-15h),Fair (60-75%),Pass (50-70),4.75
Male,10.6,No,Urban,86.4,Secondary,77.3,High (10-15h),Good (75-90%),Good (70-85),6.663793103448276
Female,6.3,No,Urban,74.1,Primary,60.1,Medium (5-10h),Fair (60-75%),Pass (50-70),8.232876712328768
Male,13.4,No,Urban,84.3,Tertiary,91.8,High (10-15h),Good (75-90%),Excellent (85+),6.375
Female,2.9,Yes,Rural,91.9,Primary,59.5,Low (0-5h),Excellent (90%+),Pass (50-70),15.256410256410257
Male,14.3,Yes,Rural,85.8,Secondary,91.6,High (10-15h),Good (75-90%),Excellent (85+),5.986928104575163
Male,5.6,No,Urban,64.1,,32.0,Medium (5-10h),Fair (60-75%),Fail (<50),4.848484848484849
Female,16.0,No,Urban,92.7,Secondary,100.0,Very High (15h+),Excellent (90%+),Excellent (85+),5.882352941176471
Male,14.0,No,Rural,98.9,Secondary,87.8,High (10-15h),Excellent (90%+),Excellent (85+),5.8533333333333335
Male,13.2,No,Rural,95.6,Secondary,89.6,High (10-15h),Excellent (90%+),Excellent (85+),6.309859154929577
Female,7.0,Yes,Rural,79.8,Tertiary,73.1,Medium (5-10h),Good (75-90%),Good (70-85),9.1375
Female,12.1,No,Rural,94.2,Secondary,79.3,High (10-15h),Excellent (90%+),Good (70-85),6.0534351145038165
Female,7.6,No,Urban,57.9,Tertiary,61.3,Medium (5-10h),Poor (<60%),Pass (50-70),7.127906976744186
Female,8.0,No,Urban,59.8,Tertiary,53.6,Medium (5-10h),Poor (<60%),Pass (50-70),5.955555555555556
Male,12.4,No,Rural,62.9,Tertiary,74.5,High (10-15h),Fair (60-75%),Good (70-85),5.559701492537314
Male,6.1,No,Urban,88.6,Primary,43.0,Medium (5-10h),Good (75-90%),Fail (<50),6.056338028169014
Male,12.3,No,Urban,62.0,Primary,64.3,High (10-15h),Fair (60-75%),Pass (50-70),4.834586466165413
Male,5.4,No,Urban,86.0,Secondary,54.3,Medium (5-10h),Good (75-90%),Pass (50-70),8.484374999999998
Male,10.0,No,Urban,91.8,Primary,72.0,Medium (5-10h),Excellent (90%+),Good (70-85),6.545454545454546
Female,11.6,No,Rural,60.1,,63.2,High (10-15h),Fair (60-75%),Pass (50-70),5.015873015873016
Male,12.5,Yes,Urban,77.5,,88.6,High (10-15h),Good (75-90%),Excellent (85+),6.562962962962962
Male,12.6,No,Urban,91.9,Secondary,82.6,High (10-15h),Excellent (90%+),Good (70-85),6.073529411764706
Female,13.4,No,Rural,53.8,,71.9,High (10-15h),Poor (<60%),Good (70-85),4.993055555555556
Male,10.7,No,Urban,79.7,Primary,67.8,High (10-15h),Good (75-90%),Pass (50-70),5.794871794871795
Female,8.3,Yes,Urban,59.7,Tertiary,65.9,Medium (5-10h),Poor (<60%),Pass (50-70),7.086021505376344
Female,9.5,No,Rural,94.4,Secondary,67.5,Medium (5-10h),Excellent (90%+),Pass (50-70),6.428571428571429
Female,15.7,No,Urban,93.9,Primary,99.2,Very High (15h+),Excellent (90%+),Excellent (85+),5.9401197604790426
Male,11.8,No,Urban,80.3,Tertiary,74.1,High (10-15h),Good (75-90%),Good (70-85),5.789062499999999
Female,14.2,No,Urban,68.1,Primary,82.4,High (10-15h),Fair (60-75%),Good (70-85),5.421052631578948
Female,10.6,No,Urban,88.9,Secondary,78.2,High (10-15h),Good (75-90%),Good (70-85),6.741379310344828
Female,16.0,No,Urban,64.0,Tertiary,86.8,Very High (15h+),Fair (60-75%),Excellent (85+),5.105882352941176
Male,10.8,No,Urban,90.9,Tertiary,77.7,High (10-15h),Excellent (90%+),Good (70-85),6.584745762711864
Male,12.4,Yes,Rural,60.0,Primary,91.9,High (10-15h),Poor (<60%),Excellent (85+),6.858208955223881
Female,6.6,No,Urban,56.4,Secondary,42.9,Medium (5-10h),Poor (<60%),Fail (<50),5.644736842105263
Female,13.3,No,Rural,84.4,,78.6,High (10-15h),Good (75-90%),Good (70-85),5.496503496503496
Male,14.0,No,Urban,85.8,Secondary,87.7,High (10-15h),Good (75-90%),Excellent (85+),5.846666666666667
Male,14.1,No,Urban,64.9,Tertiary,86.7,High (10-15h),Fair (60-75%),Excellent (85+),5.741721854304636
Male,12.6,Yes,Urban,61.9,Secondary,82.2,High (10-15h),Fair (60-75%),Good (70-85),6.044117647058824
Male,5.9,No,Rural,96.4,Secondary,50.5,Medium (5-10h),Excellent (90%+),Pass (50-70),7.318840579710145
Male,7.3,Yes,Urban,52.7,Secondary,60.4,Medium (5-10h),Poor (<60%),Pass (50-70),7.277108433734939
Female,5.9,Yes,Urban,79.6,Secondary,69.3,Medium (5-10h),Good (75-90%),Pass (50-70),10.043478260869565
Female,13.0,No,Urban,90.2,Secondary,84.9,High (10-15h),Excellent (90%+),Good (70-85),6.064285714285715
Male,12.4,No,Urban,97.9,Secondary,87.8,High (10-15h),Excellent (90%+),Excellent (85+),6.552238805970149
Female,11.7,No,Rural,87.1,Secondary,76.6,High (10-15h),Good (75-90%),Good (70-85),6.031496062992126
Male,11.9,Yes,Urban,90.5,Tertiary,88.4,High (10-15h),Excellent (90%+),Excellent (85+),6.852713178294574
Male,10.6,No,Rural,96.3,Tertiary,77.7,High (10-15h),Excellent (90%+),Good (70-85),6.698275862068966
Female,9.3,No,Urban,72.2,Secondary,64.1,Medium (5-10h),Fair (60-75%),Pass (50-70),6.223300970873786
Male,8.3,No,Urban,53.3,Secondary,60.5,Medium (5-10h),Poor (<60%),Pass (50-70),6.505376344086021
Male,7.8,No,Urban,62.3,Secondary,53.5,Medium (5-10h),Fair (60-75%),Pass (50-70),6.079545454545454
Female,7.5,No,Rural,99.8,Secondary,59.4,Medium (5-10h),Excellent (90%+),Pass (50-70),6.988235294117647
Male,14.3,No,Urban,59.4,Secondary,73.4,High (10-15h),Poor (<60%),Good (70-85),4.7973856209150325
Female,12.1,Yes,Rural,62.2,Tertiary,100.0,High (10-15h),Fair (60-75%),Excellent (85+),7.633587786259542
Male,14.8,No,Rural,70.2,,75.7,High (10-15h),Fair (60-75%),Good (70-85),4.791139240506329
Female,16.0,No,Rural,93.7,Primary,94.8,Very High (15h+),Excellent (90%+),Excellent (85+),5.576470588235294
Female,13.8,Yes,Urban,89.7,Primary,100.0,High (10-15h),Good (75-90%),Excellent (85+),6.756756756756756
Female,12.0,No,Urban,79.6,Primary,83.5,High (10-15h),Good (75-90%),Good (70-85),6.423076923076923
Male,11.2,No,Urban,75.0,Secondary,72.0,High (10-15h),Fair (60-75%),Good (70-85),5.901639344262295
Female,8.6,No,Rural,84.4,,57.2,Medium (5-10h),Good (75-90%),Pass (50-70),5.958333333333334
Female,16.0,Yes,Rural,58.5,Primary,99.0,Very High (15h+),Poor (<60%),Excellent (85+),5.823529411764706
Female,14.3,No,Urban,79.4,Primary,81.5,High (10-15h),Good (75-90%),Good (70-85),5.326797385620915
Male,13.8,No,Urban,75.0,Tertiary,79.3,High (10-15h),Fair (60-75%),Good (70-85),5.358108108108108
Male,15.5,No,Rural,78.9,Tertiary,89.1,Very High (15h+),Good (75-90%),Excellent (85+),5.3999999999999995
Female,5.0,No,Rural,90.3,Secondary,52.7,Low (0-5h),Excellent (90%+),Pass (50-70),8.783333333333333
Female,6.3,Yes,Rural,82.5,Secondary,67.5,Medium (5-10h),Good (75-90%),Pass (50-70),9.246575342465754
Male,12.6,No,Rural,95.8,Tertiary,77.4,High (10-15h),Excellent (90%+),Good (70-85),5.6911764705882355
Male,14.7,No,Urban,80.1,Tertiary,87.5,High (10-15h),Good (75-90%),Excellent (85+),5.573248407643312
Male,10.6,No,Urban,63.1,Secondary,70.2,High (10-15h),Fair (60-75%),Good (70-85),6.051724137931035
Male,14.6,No,Rural,69.8,Secondary,84.8,High (10-15h),Fair (60-75%),Good (70-85),5.435897435897436
Female,12.8,No,Urban,68.2,Secondary,83.5,High (10-15h),Fair (60-75%),Good (70-85),6.050724637681159
Male,7.1,No,Rural,84.9,Secondary,54.0,Medium (5-10h),Good (75-90%),Pass (50-70),6.666666666666667
Male,7.1,No,Urban,83.2,,50.1,Medium (5-10h),Good (75-90%),Pass (50-70),6.185185185185186
Male,12.7,Yes,Urban,63.7,Secondary,88.1,High (10-15h),Fair (60-75%),Excellent (85+),6.430656934306569
Male,12.2,Yes,Urban,96.4,Secondary,97.2,High (10-15h),Excellent (90%+),Excellent (85+),7.363636363636364
Male,5.2,No,Rural,52.3,Tertiary,39.5,Medium (5-10h),Poor (<60%),Fail (<50),6.370967741935484
Female,10.7,No,Rural,93.7,,69.3,High (10-15h),Excellent (90%+),Pass (50-70),5.923076923076923
Male,7.1,Yes,Rural,70.3,Tertiary,65.2,Medium (5-10h),Fair (60-75%),Pass (50-70),8.049382716049383
Female,3.2,No,Urban,97.6,Secondary,47.2,Low (0-5h),Excellent (90%+),Fail (<50),11.238095238095239
Female,11.0,No,Rural,94.4,Tertiary,73.0,High (10-15h),Excellent (90%+),Good (70-85),6.083333333333333
Male,13.8,No,Rural,79.5,Primary,82.8,High (10-15h),Good (75-90%),Good (70-85),5.594594594594594
Female,5.5,No,Urban,55.2,Secondary,51.5,Medium (5-10h),Poor (<60%),Pass (50-70),7.923076923076923
Male,11.5,No,Urban,86.0,Primary,64.7,High (10-15h),Good (75-90%),Pass (50-70),5.176
Female,7.3,No,Rural,85.8,Tertiary,60.7,Medium (5-10h),Good (75-90%),Pass (50-70),7.313253012048192
Male,13.4,No,Rural,81.8,,75.3,High (10-15h),Good (75-90%),Good (70-85),5.229166666666666
Male,12.2,No,Urban,63.0,Secondary,66.9,High (10-15h),Fair (60-75%),Pass (50-70),5.068181818181819
Male,14.9,No,Urban,83.1,Secondary,93.0,High (10-15h),Good (75-90%),Excellent (85+),5.849056603773585
Male,12.1,Yes,Urban,59.3,Tertiary,80.0,High (10-15h),Poor (<60%),Good (70-85),6.106870229007634
Male,8.7,No,Urban,86.7,Tertiary,70.2,Medium (5-10h),Good (75-90%),Good (70-85),7.237113402061857
Female,16.0,No,Urban,79.3,,90.2,Very High (15h+),Good (75-90%),Excellent (85+),5.305882352941176
Female,12.5,Yes,Rural,50.2,Tertiary,79.3,High (10-15h),Poor (<60%),Good (70-85),5.874074074074074
Female,10.6,Yes,Urban,77.3,Primary,89.0,High (10-15h),Good (75-90%),Excellent (85+),7.672413793103448
Female,9.9,No,Rural,64.0,Secondary,60.8,Medium (5-10h),Fair (60-75%),Pass (50-70),5.577981651376146
Male,5.6,No,Urban,77.4,Secondary,43.2,Medium (5-10h),Good (75-90%),Fail (<50),6.545454545454546
Male,14.4,No,Urban,81.0,Secondary,82.1,High (10-15h),Good (75-90%),Good (70-85),5.331168831168831
Male,11.3,No,Rural,81.7,Secondary,67.3,High (10-15h),Good (75-90%),Pass (50-70),5.471544715447154
Male,9.1,No,Rural,53.2,Tertiary,65.1,Medium (5-10h),Poor (<60%),Pass (50-70),6.445544554455445
Male,6.0,Yes,Rural,61.5,Secondary,67.1,Medium (5-10h),Fair (60-75%),Pass (50-70),9.585714285714285
Female,11.1,No,Urban,89.8,Secondary,73.0,High (10-15h),Good (75-90%),Good (70-85),6.033057851239669
Male,6.5,No,Rural,54.2,Secondary,48.2,Medium (5-10h),Poor (<60%),Fail (<50),6.426666666666667
Female,8.8,Yes,Urban,92.3,Secondary,87.9,Medium (5-10h),Excellent (90%+),Excellent (85+),8.96938775510204
Female,4.4,No,Rural,86.6,Secondary,47.5,Low (0-5h),Good (75-90%),Fail (<50),8.796296296296296
Female,10.2,Yes,Rural,53.5,Tertiary,89.1,High (10-15h),Poor (<60%),Excellent (85+),7.955357142857143
Female,10.0,No,Rural,74.1,Tertiary,66.1,Medium (5-10h),Fair (60-75%),Pass (50-70),6.009090909090909
Male,11.8,No,Rural,60.3,Secondary,61.9,High (10-15h),Fair (60-75%),Pass (50-70),4.8359375
Male,14.2,No,Rural,57.9,Secondary,75.2,High (10-15h),Poor (<60%),Good (70-85),4.947368421052632
Female,6.5,No,Rural,74.9,Tertiary,50.7,Medium (5-10h),Fair (60-75%),Pass (50-70),6.760000000000001
Female,10.7,No,Urban,62.4,Tertiary,69.0,High (10-15h),Fair (60-75%),Pass (50-70),5.897435897435898
Male,9.1,No,Rural,97.0,Secondary,73.7,Medium (5-10h),Excellent (90%+),Good (70-85),7.297029702970297
Female,7.7,No,Rural,66.9,Tertiary,53.6,Medium (5-10h),Fair (60-75%),Pass (50-70),6.1609195402298855
Female,8.4,Yes,Urban,56.3,Secondary,80.4,Medium (5-10h),Poor (<60%),Good (70-85),8.553191489361703
Male,11.3,No,Rural,63.4,Secondary,63.8,High (10-15h),Fair (60-75%),Pass (50-70),5.186991869918699
Female,5.0,No,Urban,61.1,Secondary,44.0,Low (0-5h),Fair (60-75%),Fail (<50),7.333333333333333
Female,9.5,Yes,Urban,89.1,Primary,83.3,Medium (5-10h),Good (75-90%),Good (70-85),7.933333333333333
Female,14.1,No,Urban,60.6,Tertiary,88.7,High (10-15h),Fair (60-75%),Excellent (85+),5.874172185430464
Female,2.9,No,Urban,59.1,Tertiary,32.8,Low (0-5h),Poor (<60%),Fail (<50),8.41025641025641
Female,9.1,No,Rural,76.1,Primary,55.2,Medium (5-10h),Good (75-90%),Pass (50-70),5.465346534653466
Male,11.0,No,Urban,74.3,Tertiary,75.6,High (10-15h),Fair (60-75%),Good (70-85),6.3
Male,9.5,Yes,Rural,65.1,Tertiary,76.4,Medium (5-10h),Fair (60-75%),Good (70-85),7.276190476190477
Male,14.7,No,Urban,57.5,Secondary,68.1,High (10-15h),Poor (<60%),Pass (50-70),4.337579617834395
Male,6.3,No,Urban,94.4,Tertiary,59.4,Medium (5-10h),Excellent (90%+),Pass (50-70),8.136986301369863
Male,6.5,No,Urban,67.3,Tertiary,54.3,Medium (5-10h),Fair (60-75%),Pass (50-70),7.239999999999999
Male,6.2,No,Rural,78.6,Secondary,48.8,Medium (5-10h),Good (75-90%),Fail (<50),6.777777777777777
Female,11.2,No,Urban,60.7,Tertiary,67.3,High (10-15h),Fair (60-75%),Pass (50-70),5.516393442622951
Male,13.7,No,Rural,63.7,Primary,69.3,High (10-15h),Fair (60-75%),Pass (50-70),4.714285714285714
Male,14.8,No,Rural,74.2,Primary,82.3,High (10-15h),Fair (60-75%),Good (70-85),5.20886075949367
Male,8.7,Yes,Rural,69.4,,77.8,Medium (5-10h),Fair (60-75%),Good (70-85),8.02061855670103
Male,7.7,No,Urban,68.8,Tertiary,59.5,Medium (5-10h),Fair (60-75%),Pass (50-70),6.839080459770115
Male,11.1,Yes,Urban,78.1,Tertiary,87.7,High (10-15h),Good (75-90%),Excellent (85+),7.247933884297521
Male,12.7,No,Urban,85.4,Secondary,76.7,High (10-15h),Good (75-90%),Good (70-85),5.598540145985402
Male,4.3,No,Rural,51.3,Tertiary,37.9,Low (0-5h),Poor (<60%),Fail (<50),7.150943396226415
Female,9.3,No,Urban,54.1,Tertiary,67.0,Medium (5-10h),Poor (<60%),Pass (50-70),6.504854368932039
Male,13.6,Yes,Urban,68.5,Secondary,90.8,High (10-15h),Fair (60-75%),Excellent (85+),6.219178082191781
Male,11.3,No,Rural,62.5,Tertiary,70.8,High (10-15h),Fair (60-75%),Good (70-85),5.7560975609756095
Male,10.8,No,Rural,94.6,Secondary,69.8,High (10-15h),Excellent (90%+),Pass (50-70),5.915254237288135
Male,14.6,Yes,Rural,94.5,Primary,98.5,High (10-15h),Excellent (90%+),Excellent (85+),6.314102564102564
Female,8.9,No,Urban,99.4,Tertiary,81.9,Medium (5-10h),Excellent (90%+),Good (70-85),8.272727272727273
Female,13.7,Yes,Urban,68.2,Secondary,98.4,High (10-15h),Fair (60-75%),Excellent (85+),6.6938775510204085
Female,8.6,Yes,Urban,91.1,Tertiary,85.2,Medium (5-10h),Excellent (90%+),Excellent (85+),8.875
Male,12.9,No,Urban,82.7,Secondary,76.5,High (10-15h),Good (75-90%),Good (70-85),5.503597122302158
Male,11.5,No,Rural,70.3,Secondary,67.9,High (10-15h),Fair (60-75%),Pass (50-70),5.432
Male,7.4,Yes,Urban,51.0,Secondary,71.3,Medium (5-10h),Poor (<60%),Good (70-85),8.488095238095237
Male,7.2,No,Urban,66.4,Tertiary,58.5,Medium (5-10h),Fair (60-75%),Pass (50-70),7.134146341463415
Male,9.0,No,Rural,70.8,Primary,57.0,Medium (5-10h),Fair (60-75%),Pass (50-70),5.7
Male,4.0,Yes,Urban,53.1,Secondary,48.7,Low (0-5h),Poor (<60%),Fail (<50),9.74
Male,8.8,No,Rural,55.7,,49.3,Medium (5-10h),Poor (<60%),Fail (<50),5.030612244897958
Female,13.1,No,Rural,57.6,Primary,68.5,High (10-15h),Poor (<60%),Pass (50-70),4.858156028368795
Female,12.2,No,Urban,50.1,Primary,72.2,High (10-15h),Poor (<60%),Good (70-85),5.469696969696971
Female,6.4,No,Urban,68.1,Secondary,55.7,Medium (5-10h),Fair (60-75%),Pass (50-70),7.527027027027027
Female,8.7,No,Urban,77.6,Tertiary,68.8,Medium (5-10h),Good (75-90%),Pass (50-70),7.09278350515464
Male,8.9,Yes,Urban,80.8,Secondary,81.6,Medium (5-10h),Good (75-90%),Good (70-85),8.242424242424242
Female,11.3,Yes,Rural,63.9,Secondary,85.1,High (10-15h),Fair (60-75%),Excellent (85+),6.918699186991869
Female,13.1,No,Rural,90.6,Secondary,77.6,High (10-15h),Excellent (90%+),Good (70-85),5.50354609929078
Female,14.3,Yes,Urban,88.7,Secondary,100.0,High (10-15h),Good (75-90%),Excellent (85+),6.5359477124183005
Female,5.3,No,Urban,84.7,Primary,54.4,Medium (5-10h),Good (75-90%),Pass (50-70),8.634920634920634
Female,13.6,Yes,Rural,83.0,,89.6,High (10-15h),Good (75-90%),Excellent (85+),6.136986301369863
Male,12.9,No,Rural,64.6,Tertiary,70.5,High (10-15h),Fair (60-75%),Good (70-85),5.071942446043165
Female,9.5,No,Rural,56.2,Primary,56.9,Medium (5-10h),Poor (<60%),Pass (50-70),5.419047619047619
Female,11.7,No,Urban,58.0,Tertiary,77.3,High (10-15h),Poor (<60%),Good (70-85),6.086614173228346
Female,11.4,No,Urban,52.7,Secondary,70.6,High (10-15h),Poor (<60%),Good (70-85),5.693548387096773
Female,15.2,No,Rural,64.9,Secondary,76.3,Very High (15h+),Fair (60-75%),Good (70-85),4.709876543209877
Male,9.6,No,Rural,51.8,,55.7,Medium (5-10h),Poor (<60%),Pass (50-70),5.254716981132076
Male,14.8,No,Rural,76.6,Secondary,85.8,High (10-15h),Good (75-90%),Excellent (85+),5.430379746835443
Male,7.5,No,Urban,72.6,Tertiary,59.8,Medium (5-10h),Fair (60-75%),Pass (50-70),7.035294117647059
Female,12.2,No,Urban,54.8,Tertiary,69.6,High (10-15h),Poor (<60%),Pass (50-70),5.2727272727272725
Female,1.7,No,Urban,53.4,Secondary,28.2,Low (0-5h),Poor (<60%),Fail (<50),10.444444444444443
Female,11.9,No,Rural,90.2,,74.1,High (10-15h),Excellent (90%+),Good (70-85),5.7441860465116275
Male,10.0,Yes,Urban,67.7,Secondary,78.7,Medium (5-10h),Fair (60-75%),Good (70-85),7.154545454545455
Male,2.3,Yes,Urban,94.4,Primary,48.7,Low (0-5h),Excellent (90%+),Fail (<50),14.75757575757576
Male,3.4,No,Urban,51.1,Secondary,40.0,Low (0-5h),Poor (<60%),Fail (<50),9.09090909090909
Male,6.1,No,Urban,67.1,Secondary,47.0,Medium (5-10h),Fair (60-75%),Fail (<50),6.619718309859155
Female,8.3,No,Rural,70.6,Secondary,65.2,Medium (5-10h),Fair (60-75%),Pass (50-70),7.010752688172043
Male,8.8,Yes,Urban,96.2,Tertiary,85.8,Medium (5-10h),Excellent (90%+),Excellent (85+),8.755102040816325
Male,8.1,No,Rural,51.9,Secondary,52.7,Medium (5-10h),Poor (<60%),Pass (50-70),5.791208791208792
Female,8.8,Yes,Rural,58.4,Primary,59.5,Medium (5-10h),Poor (<60%),Pass (50-70),6.071428571428571
Male,7.5,No,Urban,80.7,Secondary,68.5,Medium (5-10h),Good (75-90%),Pass (50-70),8.058823529411764
Male,15.9,Yes,Urban,68.4,,100.0,Very High (15h+),Fair (60-75%),Excellent (85+),5.91715976331361
Male,10.0,Yes,Rural,53.9,Secondary,69.8,Medium (5-10h),Poor (<60%),Pass (50-70),6.345454545454545
Male,12.7,No,Urban,90.1,Secondary,84.5,High (10-15h),Excellent (90%+),Good (70-85),6.1678832116788325
Male,11.2,No,Urban,63.5,,61.4,High (10-15h),Fair (60-75%),Pass (50-70),5.032786885245902
